name_slug,twok_year,Rating,Team,Height,Wingspan
lebron-james,NBA 2K16,94,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K15,98,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K14,99,Miami Heat,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K13,98,Miami Heat,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K12,98,Miami Heat,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K11,97,Miami Heat,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K10,96,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K9,99,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K8,97,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K7,98,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K6,97,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K5,88,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
lebron-james,NBA 2K4,78,Cleveland Cavaliers,"6'9"" (206cm)","7'0"" (213cm)"
danny-green,NBA 2K25,73,Free Agent,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K24,73,Free Agent,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K23,73,"Cleveland Cavaliers, Memphis Grizzlies","6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K22,73,Philadelphia 76ers,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K21,76,Philadelphia 76ers,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K20,76,Los Angeles Lakers,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K19,76,Toronto Raptors,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K18,79,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K17,75,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K16,76,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K15,76,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K14,75,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K13,82,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K12,82,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K11,60,San Antonio Spurs,"6'6"" (198cm)","6'10"" (208cm)"
danny-green,NBA 2K10,60,Cleveland Cavaliers,"6'6"" (198cm)","6'10"" (208cm)"
kevin-love,NBA 2K25,76,Miami Heat,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K24,77,Miami Heat,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K23,80,"Cleveland Cavaliers, Miami Heat","6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K22,81,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K21,79,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K20,82,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K19,85,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K18,87,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K17,87,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K16,83,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K15,87,Cleveland Cavaliers,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K14,87,Minnesota Timberwolves,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K13,88,Minnesota Timberwolves,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K12,88,Minnesota Timberwolves,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K11,87,Minnesota Timberwolves,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K10,74,Minnesota Timberwolves,"6'8"" (203cm)","6'11"" (211cm)"
kevin-love,NBA 2K9,73,Minnesota Timberwolves,"6'8"" (203cm)","6'11"" (211cm)"
jordan-clarkson,NBA 2K25,80,Utah Jazz,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K24,80,Utah Jazz,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K23,77,Utah Jazz,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K22,77,Utah Jazz,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K21,79,Utah Jazz,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K20,80,"Cleveland Cavaliers, Utah Jazz","6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K19,79,Cleveland Cavaliers,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K18,78,"Cleveland Cavaliers, Los Angeles Lakers","6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K17,77,Los Angeles Lakers,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K16,77,Los Angeles Lakers,"6'3"" (191cm)","6'8"" (203cm)"
jordan-clarkson,NBA 2K15,75,Los Angeles Lakers,"6'3"" (191cm)","6'8"" (203cm)"
cedi-osman,NBA 2K25,74,Free Agent,"6'7"" (201cm)","6'9"" (206cm)"
cedi-osman,NBA 2K24,75,San Antonio Spurs,"6'7"" (201cm)","6'9"" (206cm)"
cedi-osman,NBA 2K23,75,Cleveland Cavaliers,"6'7"" (201cm)","6'9"" (206cm)"
cedi-osman,NBA 2K22,76,Cleveland Cavaliers,"6'7"" (201cm)","6'9"" (206cm)"
cedi-osman,NBA 2K21,72,Cleveland Cavaliers,"6'7"" (201cm)","6'9"" (206cm)"
cedi-osman,NBA 2K20,75,Cleveland Cavaliers,"6'7"" (201cm)","6'9"" (206cm)"
cedi-osman,NBA 2K19,74,Cleveland Cavaliers,"6'7"" (201cm)","6'9"" (206cm)"
cedi-osman,NBA 2K18,74,Cleveland Cavaliers,"6'7"" (201cm)","6'9"" (206cm)"
collin-sexton,NBA 2K25,83,Utah Jazz,"6'3"" (191cm)","6'7"" (201cm)"
collin-sexton,NBA 2K24,80,Utah Jazz,"6'3"" (191cm)","6'7"" (201cm)"
collin-sexton,NBA 2K23,78,Utah Jazz,"6'3"" (191cm)","6'7"" (201cm)"
collin-sexton,NBA 2K22,79,Cleveland Cavaliers,"6'3"" (191cm)","6'7"" (201cm)"
collin-sexton,NBA 2K21,83,Cleveland Cavaliers,"6'3"" (191cm)","6'7"" (201cm)"
collin-sexton,NBA 2K20,81,Cleveland Cavaliers,"6'3"" (191cm)","6'7"" (201cm)"
collin-sexton,NBA 2K19,77,Cleveland Cavaliers,"6'3"" (191cm)","6'7"" (201cm)"
kevin-porter-jr,NBA 2K25,77,"Los Angeles Clippers, Milwaukee Bucks","6'4"" (193cm)","6'9"" (206cm)"
kevin-porter-jr,NBA 2K24,78,Free Agent,"6'4"" (193cm)","6'9"" (206cm)"
kevin-porter-jr,NBA 2K23,77,Houston Rockets,"6'4"" (193cm)","6'9"" (206cm)"
kevin-porter-jr,NBA 2K22,78,Houston Rockets,"6'4"" (193cm)","6'9"" (206cm)"
kevin-porter-jr,NBA 2K21,77,Houston Rockets,"6'4"" (193cm)","6'9"" (206cm)"
kevin-porter-jr,NBA 2K20,75,Cleveland Cavaliers,"6'4"" (193cm)","6'9"" (206cm)"
dante-exum,NBA 2K25,79,Dallas Mavericks,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K24,70,Dallas Mavericks,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K23,73,Free Agent,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K22,73,Free Agent,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K21,74,Cleveland Cavaliers,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K20,74,"Cleveland Cavaliers, Utah Jazz","6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K19,73,Utah Jazz,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K18,73,Utah Jazz,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K17,69,Utah Jazz,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K16,70,Utah Jazz,"6'5"" (196cm)","6'10"" (208cm)"
dante-exum,NBA 2K15,75,Utah Jazz,"6'5"" (196cm)","6'10"" (208cm)"
alec-burks,NBA 2K25,75,Miami Heat,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K24,76,"Detroit Pistons, New York Knicks","6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K23,76,Detroit Pistons,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K22,78,New York Knicks,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K21,78,New York Knicks,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K20,78,"Golden State Warriors, Philadelphia 76ers","6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K19,74,"Cleveland Cavaliers, Sacramento Kings, Utah Jazz","6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K18,76,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K17,73,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K16,78,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K15,76,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K14,72,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K13,71,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
alec-burks,NBA 2K12,70,Utah Jazz,"6'6"" (198cm)","6'10"" (208cm)"
isaiah-hartenstein,NBA 2K25,83,Oklahoma City Thunder,"7'0"" (213cm)","7'2"" (218cm)"
isaiah-hartenstein,NBA 2K24,76,New York Knicks,"7'0"" (213cm)","7'2"" (218cm)"
isaiah-hartenstein,NBA 2K23,74,New York Knicks,"7'0"" (213cm)","7'2"" (218cm)"
isaiah-hartenstein,NBA 2K22,75,Los Angeles Clippers,"7'0"" (213cm)","7'2"" (218cm)"
isaiah-hartenstein,NBA 2K21,76,"Cleveland Cavaliers, Denver Nuggets","7'0"" (213cm)","7'2"" (218cm)"
isaiah-hartenstein,NBA 2K20,73,Houston Rockets,"7'0"" (213cm)","7'2"" (218cm)"
isaiah-hartenstein,NBA 2K19,67,Houston Rockets,"7'0"" (213cm)","7'2"" (218cm)"
javale-mcgee,NBA 2K25,74,Free Agent,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K24,76,Sacramento Kings,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K23,77,Dallas Mavericks,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K22,79,Phoenix Suns,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K21,78,"Cleveland Cavaliers, Denver Nuggets","7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K20,80,Los Angeles Lakers,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K19,80,Los Angeles Lakers,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K18,77,Golden State Warriors,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K17,77,Golden State Warriors,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K16,78,Dallas Mavericks,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K15,74,"Denver Nuggets, Philadelphia 76ers","7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K14,75,Denver Nuggets,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K13,74,Denver Nuggets,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K12,70,"Denver Nuggets, Washington Wizards","7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K11,59,Washington Wizards,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K10,60,Washington Wizards,"7'0"" (213cm)","7'6"" (229cm)"
javale-mcgee,NBA 2K9,61,Washington Wizards,"7'0"" (213cm)","7'6"" (229cm)"
ricky-rubio,NBA 2K25,75,Free Agent,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K24,75,Free Agent,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K23,78,Cleveland Cavaliers,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K22,79,Cleveland Cavaliers,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K21,78,Minnesota Timberwolves,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K20,80,Phoenix Suns,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K19,77,Utah Jazz,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K18,77,Utah Jazz,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K17,78,Minnesota Timberwolves,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K16,77,Minnesota Timberwolves,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K15,78,Minnesota Timberwolves,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K14,79,Minnesota Timberwolves,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K13,78,Minnesota Timberwolves,"6'2"" (188cm)","6'9"" (206cm)"
ricky-rubio,NBA 2K12,77,Minnesota Timberwolves,"6'2"" (188cm)","6'9"" (206cm)"
donovan-mitchell,NBA 2K25,94,Cleveland Cavaliers,"6'3"" (191cm)","6'10"" (208cm)"
donovan-mitchell,NBA 2K24,92,Cleveland Cavaliers,"6'3"" (191cm)","6'10"" (208cm)"
donovan-mitchell,NBA 2K23,88,Cleveland Cavaliers,"6'3"" (191cm)","6'10"" (208cm)"
donovan-mitchell,NBA 2K22,88,Utah Jazz,"6'3"" (191cm)","6'10"" (208cm)"
donovan-mitchell,NBA 2K21,88,Utah Jazz,"6'3"" (191cm)","6'10"" (208cm)"
donovan-mitchell,NBA 2K20,88,Utah Jazz,"6'3"" (191cm)","6'10"" (208cm)"
donovan-mitchell,NBA 2K19,87,Utah Jazz,"6'3"" (191cm)","6'10"" (208cm)"
donovan-mitchell,NBA 2K18,75,Utah Jazz,"6'3"" (191cm)","6'10"" (208cm)"
sam-merrill,NBA 2K25,74,Cleveland Cavaliers,"6'4"" (193cm)","6'5"" (196cm)"
sam-merrill,NBA 2K24,70,Cleveland Cavaliers,"6'4"" (193cm)","6'5"" (196cm)"
sam-merrill,NBA 2K23,71,Cleveland Cavaliers,"6'4"" (193cm)","6'5"" (196cm)"
sam-merrill,NBA 2K22,71,Memphis Grizzlies,"6'4"" (193cm)","6'5"" (196cm)"
sam-merrill,NBA 2K21,70,Milwaukee Bucks,"6'4"" (193cm)","6'5"" (196cm)"
mamadi-diakite,NBA 2K25,69,Free Agent,"6'9"" (206cm)","7'4"" (224cm)"
mamadi-diakite,NBA 2K24,69,"New York Knicks, San Antonio Spurs","6'9"" (206cm)","7'4"" (224cm)"
mamadi-diakite,NBA 2K23,69,Cleveland Cavaliers,"6'9"" (206cm)","7'4"" (224cm)"
mamadi-diakite,NBA 2K22,69,Oklahoma City Thunder,"6'9"" (206cm)","7'4"" (224cm)"
mamadi-diakite,NBA 2K21,68,Milwaukee Bucks,"6'9"" (206cm)","7'4"" (224cm)"
isaiah-mobley,NBA 2K25,69,Free Agent,"6'8"" (203cm)","7'3"" (221cm)"
isaiah-mobley,NBA 2K24,70,Cleveland Cavaliers,"6'8"" (203cm)","7'3"" (221cm)"
isaiah-mobley,NBA 2K23,70,Cleveland Cavaliers,"6'8"" (203cm)","7'3"" (221cm)"
ty-jerome,NBA 2K25,83,Cleveland Cavaliers,"6'5"" (196cm)","6'4"" (193cm)"
ty-jerome,NBA 2K24,74,Cleveland Cavaliers,"6'5"" (196cm)","6'4"" (193cm)"
ty-jerome,NBA 2K23,72,Golden State Warriors,"6'5"" (196cm)","6'4"" (193cm)"
ty-jerome,NBA 2K22,73,Oklahoma City Thunder,"6'5"" (196cm)","6'4"" (193cm)"
ty-jerome,NBA 2K21,76,Oklahoma City Thunder,"6'5"" (196cm)","6'4"" (193cm)"
ty-jerome,NBA 2K20,72,Phoenix Suns,"6'5"" (196cm)","6'4"" (193cm)"
pete-nance,NBA 2K25,67,Milwaukee Bucks,"6'10"" (208cm)","7'2"" (218cm)"
pete-nance,NBA 2K24,68,Cleveland Cavaliers,"6'10"" (208cm)","7'2"" (218cm)"
khris-middleton,NBA 2K25,82,"Milwaukee Bucks, Washington Wizards","6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K24,85,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K23,86,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K22,86,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K21,85,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K20,87,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K19,84,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K18,84,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K17,81,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K16,78,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K15,78,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K14,61,Milwaukee Bucks,"6'7"" (201cm)","6'11"" (211cm)"
khris-middleton,NBA 2K13,60,Detroit Pistons,"6'7"" (201cm)","6'11"" (211cm)"
kentavious-caldwell-pope,NBA 2K25,76,Orlando Magic,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K24,78,Denver Nuggets,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K23,76,Denver Nuggets,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K22,76,Washington Wizards,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K21,76,Los Angeles Lakers,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K20,75,Los Angeles Lakers,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K19,76,Los Angeles Lakers,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K18,76,Los Angeles Lakers,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K17,79,Detroit Pistons,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K16,78,Detroit Pistons,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K15,72,Detroit Pistons,"6'5"" (196cm)","6'8"" (203cm)"
kentavious-caldwell-pope,NBA 2K14,70,Detroit Pistons,"6'5"" (196cm)","6'8"" (203cm)"
reggie-jackson,NBA 2K25,73,Free Agent,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K24,74,Denver Nuggets,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K23,77,"Denver Nuggets, Los Angeles Clippers","6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K22,77,Los Angeles Clippers,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K21,79,Los Angeles Clippers,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K20,79,"Detroit Pistons, Los Angeles Clippers","6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K19,80,Detroit Pistons,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K18,80,Detroit Pistons,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K17,77,Detroit Pistons,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K16,83,Detroit Pistons,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K15,78,"Detroit Pistons, Oklahoma City Thunder","6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K14,70,Oklahoma City Thunder,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K13,68,Oklahoma City Thunder,"6'2"" (188cm)","7'0"" (213cm)"
reggie-jackson,NBA 2K12,68,Oklahoma City Thunder,"6'2"" (188cm)","7'0"" (213cm)"
tobias-harris,NBA 2K25,81,Detroit Pistons,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K24,81,Philadelphia 76ers,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K23,82,Philadelphia 76ers,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K22,83,Philadelphia 76ers,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K21,87,Philadelphia 76ers,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K20,85,Philadelphia 76ers,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K19,85,"Los Angeles Clippers, Philadelphia 76ers","6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K18,83,"Detroit Pistons, Los Angeles Clippers","6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K17,78,Detroit Pistons,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K16,79,"Detroit Pistons, Orlando Magic","6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K15,78,Orlando Magic,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K14,75,Orlando Magic,"6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K13,75,"Milwaukee Bucks, Orlando Magic","6'8"" (203cm)","6'11"" (211cm)"
tobias-harris,NBA 2K12,65,Milwaukee Bucks,"6'8"" (203cm)","6'11"" (211cm)"
reggie-bullock,NBA 2K25,71,Free Agent,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K24,76,Houston Rockets,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K23,75,Dallas Mavericks,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K22,74,Dallas Mavericks,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K21,75,New York Knicks,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K20,72,New York Knicks,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K19,74,"Detroit Pistons, Los Angeles Lakers","6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K18,76,Detroit Pistons,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K17,70,Detroit Pistons,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K16,72,Detroit Pistons,"6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K15,68,"Los Angeles Clippers, Phoenix Suns","6'6"" (198cm)","6'9"" (206cm)"
reggie-bullock,NBA 2K14,65,Los Angeles Clippers,"6'6"" (198cm)","6'9"" (206cm)"
boban-marjanovic,NBA 2K25,72,Free Agent,"7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K24,72,Houston Rockets,"7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K23,73,Houston Rockets,"7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K22,74,Dallas Mavericks,"7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K21,75,Dallas Mavericks,"7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K20,76,Dallas Mavericks,"7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K19,76,"Los Angeles Clippers, Philadelphia 76ers","7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K18,75,"Detroit Pistons, Los Angeles Clippers","7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K17,74,Detroit Pistons,"7'4"" (224cm)","7'8"" (234cm)"
boban-marjanovic,NBA 2K16,76,San Antonio Spurs,"7'4"" (224cm)","7'8"" (234cm)"
luke-kennard,NBA 2K25,78,Memphis Grizzlies,"6'5"" (196cm)","6'5"" (196cm)"
luke-kennard,NBA 2K24,77,Memphis Grizzlies,"6'5"" (196cm)","6'5"" (196cm)"
luke-kennard,NBA 2K23,76,"Los Angeles Clippers, Memphis Grizzlies","6'5"" (196cm)","6'5"" (196cm)"
luke-kennard,NBA 2K22,77,Los Angeles Clippers,"6'5"" (196cm)","6'5"" (196cm)"
luke-kennard,NBA 2K21,76,Los Angeles Clippers,"6'5"" (196cm)","6'5"" (196cm)"
luke-kennard,NBA 2K20,80,Detroit Pistons,"6'5"" (196cm)","6'5"" (196cm)"
luke-kennard,NBA 2K19,75,Detroit Pistons,"6'5"" (196cm)","6'5"" (196cm)"
luke-kennard,NBA 2K18,72,Detroit Pistons,"6'5"" (196cm)","6'5"" (196cm)"
jerami-grant,NBA 2K25,79,Portland Trail Blazers,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K24,81,Portland Trail Blazers,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K23,82,Portland Trail Blazers,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K22,81,Detroit Pistons,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K21,83,Detroit Pistons,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K20,77,Denver Nuggets,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K19,77,Oklahoma City Thunder,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K18,75,Oklahoma City Thunder,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K17,72,"Oklahoma City Thunder, Philadelphia 76ers","6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K16,73,Philadelphia 76ers,"6'7"" (201cm)","7'3"" (221cm)"
jerami-grant,NBA 2K15,70,Philadelphia 76ers,"6'7"" (201cm)","7'3"" (221cm)"
cory-joseph,NBA 2K25,72,Orlando Magic,"6'2"" (188cm)","6'6"" (198cm)"
